Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;BEVSTD__Bevoelkerungsstand__Anzahl
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162016;      Kaarst, Stadt;NAT;Nationalität;;Insgesamt;43493
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162016;      Kaarst, Stadt;NAT;Nationalität;NATD;Deutsche;39287
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162016;      Kaarst, Stadt;NAT;Nationalität;NATA;Ausländer;4206
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162020;      Korschenbroich, Stadt;NAT;Nationalität;;Insgesamt;33251
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162020;      Korschenbroich, Stadt;NAT;Nationalität;NATD;Deutsche;31141
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162020;      Korschenbroich, Stadt;NAT;Nationalität;NATA;Ausländer;2110
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162022;      Meerbusch, Stadt;NAT;Nationalität;;Insgesamt;56415
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162022;      Meerbusch, Stadt;NAT;Nationalität;NATD;Deutsche;49308
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162022;      Meerbusch, Stadt;NAT;Nationalität;NATA;Ausländer;7107
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162024;      Neuss, Stadt;NAT;Nationalität;;Insgesamt;153896
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162024;      Neuss, Stadt;NAT;Nationalität;NATD;Deutsche;131237
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162024;      Neuss, Stadt;NAT;Nationalität;NATA;Ausländer;22659
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162028;      Rommerskirchen;NAT;Nationalität;;Insgesamt;13298
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162028;      Rommerskirchen;NAT;Nationalität;NATD;Deutsche;12461
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05162028;      Rommerskirchen;NAT;Nationalität;NATA;Ausländer;837
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166;    Viersen, Kreis;NAT;Nationalität;;Insgesamt;298863
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166;    Viersen, Kreis;NAT;Nationalität;NATD;Deutsche;268253
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166;    Viersen, Kreis;NAT;Nationalität;NATA;Ausländer;30610
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166004;      Brüggen;NAT;Nationalität;;Insgesamt;15745
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166004;      Brüggen;NAT;Nationalität;NATD;Deutsche;14136
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166004;      Brüggen;NAT;Nationalität;NATA;Ausländer;1609
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166008;      Grefrath;NAT;Nationalität;;Insgesamt;14753
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166008;      Grefrath;NAT;Nationalität;NATD;Deutsche;13771
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166008;      Grefrath;NAT;Nationalität;NATA;Ausländer;982
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166012;      Kempen, Stadt;NAT;Nationalität;;Insgesamt;34514
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166012;      Kempen, Stadt;NAT;Nationalität;NATD;Deutsche;31943
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166012;      Kempen, Stadt;NAT;Nationalität;NATA;Ausländer;2571
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166016;      Nettetal, Stadt;NAT;Nationalität;;Insgesamt;42496
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166016;      Nettetal, Stadt;NAT;Nationalität;NATD;Deutsche;36205
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166016;      Nettetal, Stadt;NAT;Nationalität;NATA;Ausländer;6291
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166020;      Niederkrüchten;NAT;Nationalität;;Insgesamt;15557
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166020;      Niederkrüchten;NAT;Nationalität;NATD;Deutsche;13653
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166020;      Niederkrüchten;NAT;Nationalität;NATA;Ausländer;1904
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166024;      Schwalmtal;NAT;Nationalität;;Insgesamt;18969
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166024;      Schwalmtal;NAT;Nationalität;NATD;Deutsche;17383
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166024;      Schwalmtal;NAT;Nationalität;NATA;Ausländer;1586
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166028;      Tönisvorst, Stadt;NAT;Nationalität;;Insgesamt;29336
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166028;      Tönisvorst, Stadt;NAT;Nationalität;NATD;Deutsche;26923
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166028;      Tönisvorst, Stadt;NAT;Nationalität;NATA;Ausländer;2413
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166032;      Viersen, Stadt;NAT;Nationalität;;Insgesamt;77102
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166032;      Viersen, Stadt;NAT;Nationalität;NATD;Deutsche;67877
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166032;      Viersen, Stadt;NAT;Nationalität;NATA;Ausländer;9225
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166036;      Willich, Stadt;NAT;Nationalität;;Insgesamt;50391
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166036;      Willich, Stadt;NAT;Nationalität;NATD;Deutsche;46362
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05166036;      Willich, Stadt;NAT;Nationalität;NATA;Ausländer;4029
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170;    Wesel, Kreis;NAT;Nationalität;;Insgesamt;459976
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170;    Wesel, Kreis;NAT;Nationalität;NATD;Deutsche;417003
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170;    Wesel, Kreis;NAT;Nationalität;NATA;Ausländer;42973
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170004;      Alpen;NAT;Nationalität;;Insgesamt;12479
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170004;      Alpen;NAT;Nationalität;NATD;Deutsche;11943
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170004;      Alpen;NAT;Nationalität;NATA;Ausländer;536
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170008;      Dinslaken, Stadt;NAT;Nationalität;;Insgesamt;67373
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170008;      Dinslaken, Stadt;NAT;Nationalität;NATD;Deutsche;60815
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170008;      Dinslaken, Stadt;NAT;Nationalität;NATA;Ausländer;6558
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170012;      Hamminkeln, Stadt;NAT;Nationalität;;Insgesamt;26858
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170012;      Hamminkeln, Stadt;NAT;Nationalität;NATD;Deutsche;25507
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170012;      Hamminkeln, Stadt;NAT;Nationalität;NATA;Ausländer;1351
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170016;      Hünxe;NAT;Nationalität;;Insgesamt;13598
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170016;      Hünxe;NAT;Nationalität;NATD;Deutsche;13038
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170016;      Hünxe;NAT;Nationalität;NATA;Ausländer;560
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170020;      Kamp-Lintfort, Stadt;NAT;Nationalität;;Insgesamt;37596
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170020;      Kamp-Lintfort, Stadt;NAT;Nationalität;NATD;Deutsche;32297
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170020;      Kamp-Lintfort, Stadt;NAT;Nationalität;NATA;Ausländer;5299
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170024;      Moers, Stadt;NAT;Nationalität;;Insgesamt;103902
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170024;      Moers, Stadt;NAT;Nationalität;NATD;Deutsche;90331
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170024;      Moers, Stadt;NAT;Nationalität;NATA;Ausländer;13571
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170028;      Neukirchen-Vluyn, Stadt;NAT;Nationalität;;Insgesamt;27187
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170028;      Neukirchen-Vluyn, Stadt;NAT;Nationalität;NATD;Deutsche;24887
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170028;      Neukirchen-Vluyn, Stadt;NAT;Nationalität;NATA;Ausländer;2300
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170032;      Rheinberg, Stadt;NAT;Nationalität;;Insgesamt;30854
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170032;      Rheinberg, Stadt;NAT;Nationalität;NATD;Deutsche;28745
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170032;      Rheinberg, Stadt;NAT;Nationalität;NATA;Ausländer;2109
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170036;      Schermbeck;NAT;Nationalität;;Insgesamt;13602
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170036;      Schermbeck;NAT;Nationalität;NATD;Deutsche;13075
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170036;      Schermbeck;NAT;Nationalität;NATA;Ausländer;527
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170040;      Sonsbeck;NAT;Nationalität;;Insgesamt;8673
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170040;      Sonsbeck;NAT;Nationalität;NATD;Deutsche;8158
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170040;      Sonsbeck;NAT;Nationalität;NATA;Ausländer;515
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170044;      Voerde (Niederrhein), Stadt;NAT;Nationalität;;Insgesamt;36017
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170044;      Voerde (Niederrhein), Stadt;NAT;Nationalität;NATD;Deutsche;33511
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170044;      Voerde (Niederrhein), Stadt;NAT;Nationalität;NATA;Ausländer;2506
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170048;      Wesel, Stadt;NAT;Nationalität;;Insgesamt;60230
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170048;      Wesel, Stadt;NAT;Nationalität;NATD;Deutsche;54418
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170048;      Wesel, Stadt;NAT;Nationalität;NATA;Ausländer;5812
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170052;      Xanten, Stadt;NAT;Nationalität;;Insgesamt;21607
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170052;      Xanten, Stadt;NAT;Nationalität;NATD;Deutsche;20278
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05170052;      Xanten, Stadt;NAT;Nationalität;NATA;Ausländer;1329
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;053;  Köln, Regierungsbezirk;NAT;Nationalität;;Insgesamt;4478847
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;053;  Köln, Regierungsbezirk;NAT;Nationalität;NATD;Deutsche;3848245
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;053;  Köln, Regierungsbezirk;NAT;Nationalität;NATA;Ausländer;630602
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05313;    Aachen, krfr. Stadt;NAT;Nationalität;;Insgesamt;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05313;    Aachen, krfr. Stadt;NAT;Nationalität;NATD;Deutsche;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05313;    Aachen, krfr. Stadt;NAT;Nationalität;NATA;Ausländer;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05314;    Bonn, krfr. Stadt;NAT;Nationalität;;Insgesamt;329673
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05314;    Bonn, krfr. Stadt;NAT;Nationalität;NATD;Deutsche;272951
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05314;    Bonn, krfr. Stadt;NAT;Nationalität;NATA;Ausländer;56722
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05315;    Köln, krfr. Stadt;NAT;Nationalität;;Insgesamt;1087863
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05315;    Köln, krfr. Stadt;NAT;Nationalität;NATD;Deutsche;876608
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05315;    Köln, krfr. Stadt;NAT;Nationalität;NATA;Ausländer;211255
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05316;    Leverkusen, krfr. Stadt;NAT;Nationalität;;Insgesamt;163729
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05316;    Leverkusen, krfr. Stadt;NAT;Nationalität;NATD;Deutsche;137080
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05316;    Leverkusen, krfr. Stadt;NAT;Nationalität;NATA;Ausländer;26649
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334;    Städteregion Aachen (einschl. Stadt Aachen);NAT;Nationalität;;Insgesamt;557026
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334;    Städteregion Aachen (einschl. Stadt Aachen);NAT;Nationalität;NATD;Deutsche;472290
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334;    Städteregion Aachen (einschl. Stadt Aachen);NAT;Nationalität;NATA;Ausländer;84736
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334002;      Aachen, krfr. Stadt (ab 21.10.2009);NAT;Nationalität;;Insgesamt;248960
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334002;      Aachen, krfr. Stadt (ab 21.10.2009);NAT;Nationalität;NATD;Deutsche;201832
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334002;      Aachen, krfr. Stadt (ab 21.10.2009);NAT;Nationalität;NATA;Ausländer;47128
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334004;      Alsdorf, Stadt (ab 21.10.2009);NAT;Nationalität;;Insgesamt;47149
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334004;      Alsdorf, Stadt (ab 21.10.2009);NAT;Nationalität;NATD;Deutsche;40213
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334004;      Alsdorf, Stadt (ab 21.10.2009);NAT;Nationalität;NATA;Ausländer;6936
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334008;      Baesweiler, Stadt (ab 21.10.2009);NAT;Nationalität;;Insgesamt;27093
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334008;      Baesweiler, Stadt (ab 21.10.2009);NAT;Nationalität;NATD;Deutsche;23099
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334008;      Baesweiler, Stadt (ab 21.10.2009);NAT;Nationalität;NATA;Ausländer;3994
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334012;      Eschweiler, Stadt (ab 21.10.2009);NAT;Nationalität;;Insgesamt;56482
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334012;      Eschweiler, Stadt (ab 21.10.2009);NAT;Nationalität;NATD;Deutsche;49217
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334012;      Eschweiler, Stadt (ab 21.10.2009);NAT;Nationalität;NATA;Ausländer;7265
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334016;      Herzogenrath, Stadt (ab 21.10.2009);NAT;Nationalität;;Insgesamt;46375
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334016;      Herzogenrath, Stadt (ab 21.10.2009);NAT;Nationalität;NATD;Deutsche;41263
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334016;      Herzogenrath, Stadt (ab 21.10.2009);NAT;Nationalität;NATA;Ausländer;5112
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334020;      Monschau, Stadt (ab 21.10.2009);NAT;Nationalität;;Insgesamt;11693
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334020;      Monschau, Stadt (ab 21.10.2009);NAT;Nationalität;NATD;Deutsche;10740
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334020;      Monschau, Stadt (ab 21.10.2009);NAT;Nationalität;NATA;Ausländer;953
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334024;      Roetgen (ab 21.10.2009);NAT;Nationalität;;Insgesamt;8648
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334024;      Roetgen (ab 21.10.2009);NAT;Nationalität;NATD;Deutsche;8106
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334024;      Roetgen (ab 21.10.2009);NAT;Nationalität;NATA;Ausländer;542
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334028;      Simmerath (ab 21.10.2009);NAT;Nationalität;;Insgesamt;15404
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334028;      Simmerath (ab 21.10.2009);NAT;Nationalität;NATD;Deutsche;14483
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334028;      Simmerath (ab 21.10.2009);NAT;Nationalität;NATA;Ausländer;921
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334032;      Stolberg (Rhld.), Stadt (ab 21.10.2009);NAT;Nationalität;;Insgesamt;56466
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334032;      Stolberg (Rhld.), Stadt (ab 21.10.2009);NAT;Nationalität;NATD;Deutsche;48980
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334032;      Stolberg (Rhld.), Stadt (ab 21.10.2009);NAT;Nationalität;NATA;Ausländer;7486
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334036;      Würselen, Stadt (ab 21.10.2009);NAT;Nationalität;;Insgesamt;38756
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334036;      Würselen, Stadt (ab 21.10.2009);NAT;Nationalität;NATD;Deutsche;34357
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05334036;      Würselen, Stadt (ab 21.10.2009);NAT;Nationalität;NATA;Ausländer;4399
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05354;    Aachen, Kreis;NAT;Nationalität;;Insgesamt;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05354;    Aachen, Kreis;NAT;Nationalität;NATD;Deutsche;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05354;    Aachen, Kreis;NAT;Nationalität;NATA;Ausländer;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05354004;      Alsdorf, Stadt;NAT;Nationalität;;Insgesamt;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05354004;      Alsdorf, Stadt;NAT;Nationalität;NATD;Deutsche;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05354004;      Alsdorf, Stadt;NAT;Nationalität;NATA;Ausländer;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05354008;      Baesweiler, Stadt;NAT;Nationalität;;Insgesamt;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05354008;      Baesweiler, Stadt;NAT;Nationalität;NATD;Deutsche;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05354008;      Baesweiler, Stadt;NAT;Nationalität;NATA;Ausländer;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05354012;      Eschweiler, Stadt;NAT;Nationalität;;Insgesamt;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2019;GEMEIN;Gemeinden;05354012;      Eschweiler, Stadt;NAT;Nationalität;NATD;Deutsche;-
