Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;ID0005__Beschaeftigte__2015=100;CH0005__Beschaeftigte__Veränderung_zum_Vorjahr_(%);ID0006__Vollzeitbeschaeftigte__2015=100;CH0006__Vollzeitbeschaeftigte__Veränderung_zum_Vorjahr_(%);ID0007__Teilzeitbeschaeftigte__2015=100;CH0007__Teilzeitbeschaeftigte__Veränderung_zum_Vorjahr_(%)
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2019;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT11;November;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;109,1;0,0;109,4;-0,4;108,0;+1,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2019;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT11;November;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;110,7;+3,1;111,8;+3,0;108,6;+3,3
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2019;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT11;November;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);110,2;+1,1;110,5;+0,8;109,0;+2,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2019;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT11;November;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;110,2;+1,5;110,2;+1,1;109,9;+2,4
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2019;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT12;Dezember;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;108,4;+1,1;108,7;+0,9;107,3;+1,7
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2019;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT12;Dezember;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;110,2;+1,4;110,4;+1,1;109,4;+2,5
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2019;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT12;Dezember;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;105,4;+1,1;105,5;+1,2;105,2;+1,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2019;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT12;Dezember;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;108,3;-0,1;108,9;-0,2;106,7;+0,6
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2019;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT12;Dezember;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;111,3;+4,2;111,6;+3,4;110,8;+5,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2019;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT12;Dezember;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);109,8;+1,1;110,1;+0,8;108,7;+2,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2019;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT12;Dezember;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;109,7;+1,4;109,8;+1,3;109,7;+2,4
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;104,9;+1,5;105,1;+1,4;104,3;+1,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;106,5;+2,2;106,6;+2,0;105,6;+2,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;102,6;+0,6;102,5;+0,2;102,7;+1,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;105,1;+1,7;105,0;+1,9;105,5;+1,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;103,7;-1,3;104,8;-0,9;101,3;-2,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);106,1;+2,0;106,2;+1,9;105,5;+2,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT01;Januar;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;106,0;+2,2;106,1;+2,1;105,9;+2,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;104,9;+1,5;105,0;+1,4;104,7;+1,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;106,3;+2,0;106,3;+1,8;106,2;+3,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;102,4;+0,5;102,4;+0,4;102,5;+0,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;106,0;+2,5;105,9;+2,8;106,7;+1,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;103,9;-1,7;105,0;-1,4;101,7;-2,4
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);106,2;+2,0;106,2;+1,9;106,2;+2,4
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT02;Februar;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;105,8;+1,9;105,7;+1,7;106,4;+2,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;105,0;+1,4;105,0;+1,3;105,0;+1,4
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;106,2;+1,9;106,2;+1,6;106,3;+3,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;102,4;+0,2;102,2;-;102,8;+0,4
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;106,6;+2,1;106,4;+2,5;107,6;+1,3
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;105,2;-1,1;105,8;-1,0;103,9;-1,5
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);106,3;+1,9;106,2;+1,7;106,6;+2,3
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT03;März;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;105,9;+1,8;105,7;+1,5;106,6;+2,6
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;105,2;+1,5;105,0;+1,4;105,6;+1,6
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;106,4;+2,0;106,3;+1,8;106,5;+2,5
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;102,3;+0,5;101,9;+0,4;103,3;+0,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;107,0;+2,1;106,6;+2,3;108,2;+1,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;106,9;-;106,3;-1,2;108,4;+2,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);106,6;+2,0;106,4;+1,9;107,1;+2,1
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT04;April;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;106,1;+1,7;105,9;+1,7;107,1;+2,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;105,1;+1,4;104,9;+1,5;105,8;+1,3
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;106,2;+1,8;106,1;+1,8;106,3;+1,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;102,4;+0,5;101,7;+0,3;104,0;+0,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;106,8;+2,0;106,5;+2,4;108,1;+1,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;107,1;-0,1;106,2;-1,7;109,1;+3,6
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);106,4;+1,8;106,2;+1,8;107,0;+1,7
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT05;Mai;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;105,9;+1,6;105,7;+1,6;107,0;+1,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;105,0;+1,3;104,6;+1,4;106,3;+0,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;106,0;+1,4;105,8;+1,6;106,6;+0,7
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;102,2;+0,3;101,4;+0,3;104,3;+0,4
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;106,9;+2,4;106,3;+2,6;109,1;+1,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;108,7;+1,0;106,7;-1,4;113,0;+6,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);106,3;+1,7;106,0;+1,8;107,6;+1,2
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT06;Juni;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;105,7;+1,3;105,3;+1,5;107,2;+0,8
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;104,8;+1,3;104,3;+1,4;106,4;+0,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;105,7;+1,1;105,5;+1,3;106,5;+0,5
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;102,0;+0,5;100,8;+0,4;104,8;+0,7
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;107,0;+2,6;106,3;+2,7;109,1;+1,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-454;H. m.Krädern, Teilen u. Zubeh., Instandh. u. Rep.;108,5;+0,4;106,9;-0,8;112,0;+3,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-451-01;Handel mit Kraftwagen (ohne Reparatur von Kfz und ohne Tankstellen);106,1;+1,5;105,7;+1,6;107,5;+0,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT07;Juli;WZ08K9;WZ2008: Kfz-Handel;WZ08-4511-01;Einzelhandel mit Kraftwagen unter 3,5t, Kraftwagenteilen und -zubehör;105,4;+1,2;104,9;+1,3;107,3;+0,9
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT08;August;WZ08K9;WZ2008: Kfz-Handel;WZ08-45;Kfz-Handel, Instandhaltung und Reparatur von Kfz;107,1;+1,0;107,4;+1,0;106,0;+1,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT08;August;WZ08K9;WZ2008: Kfz-Handel;WZ08-451;Handel mit Kraftwagen;108,7;+1,2;109,1;+1,2;106,7;+0,7
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT08;August;WZ08K9;WZ2008: Kfz-Handel;WZ08-452;Instandhaltung und Reparatur von Kraftwagen;104,2;+0,3;104,4;+0,1;103,9;+1,0
45214;Monatsstatistik im Kfz-Handel, Instandhaltung und Reparatur;JAHR;Jahr;2018;DLAND;Land;05;Nordrhein-Westfalen;MONAT;Monate;MONAT08;August;WZ08K9;WZ2008: Kfz-Handel;WZ08-453;Handel m. Kraftwagenteilen und -zubehör;107,8;+2,2;107,6;+2,4;108,4;+1,4
